img_src,price,displacement,seatheight,wet_weight,dry_weight,starter,category,engine_type,year,make,model
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Suzuki_DR-Z_400S_Base.jpg?itok=VmxPpbJg,,12499,398,37,,Electric,Enduro,DOHC,2015,Suzuki,Dr-Z400S
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2014_BMW_G_650GS.jpg?itok=y-4J6s9O,,12499,652,32,,Electric,Adventure,DOHC,2015,BMW,G 650 Gs
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Yamaha_SuperTenere_Base.jpg?itok=5_IgCcr7,,12499,1199,33,,Electric,Adventure,DOHC,2015,Yamaha,Super Ténéré
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Yamaha_SuperTenere_ES.jpg?itok=liOA3Gh9,,12499,1199,33,,Electric,Adventure,DOHC,2015,Yamaha,Super Ténéré Es
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Triumph_Scrambler_Base.jpg?itok=DZoJIxc9,,12499,865,33,,Electric,Standard,DOHC,2015,Triumph,Scrambler
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BMW_F_800GSAdventure.jpg?itok=CSDSV1KX,,12499,798,35,,Electric,Enduro,DOHC,2015,BMW,F 800 Gsadventure
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_Evo_300Sport.jpg?itok=AbiJXMJi,,12499,299,,32,Kick,Motocross,Two-stroke,2015,Beta,Evo Sport 300
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Husqvarna_TC_250.jpg?itok=MXIjDSQn,,12499,249,,39,Kick,Motocross,Two-stroke,2015,Husqvarna,Tc 250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Husqvarna_FE_350.jpg?itok=VL96he63,,12499,350,,38,Electric,Enduro,DOHC,2015,Husqvarna,Fe 350
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_Evo_250Sport.jpg?itok=J1N-eK9A,,12499,250,,32,Kick,Motocross,Two-stroke,2015,Beta,Evo Sport 250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Husqvarna_FE_250.jpg?itok=ltLjKalI,,12499,250,,38,Electric,Enduro,DOHC,2015,Husqvarna,Fe 250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_XC_250FW.jpg?itok=Xr0bnmUo,,12499,250,,38,Electric / Kick,Enduro,DOHC,2015,KTM,250 Xcf-W
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_Evo_200Sport.jpg?itok=fM0bBjzY,,12499,195,,32,Kick,Motocross,Two-stroke,2015,Beta,Evo Sport 200
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Husqvarna_FE_501.jpg?itok=rRyxFj5H,,12499,510,,38,Electric,Enduro,SOHC,2015,Husqvarna,Fe 501
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_XC_250.jpg?itok=ASWwwR6H,,12499,249,,39,Electric / Kick,Enduro,Two-stroke,2015,KTM,250 Xc
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_Evo_125Sport.jpg?itok=1ehOWg6H,,12499,124,,32,Kick,Motocross,Two-stroke,2015,Beta,Evo Sport 125
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Husqvarna_FE_350S.jpg?itok=0mXN92eP,,12499,350,,38,Electric,Enduro,DOHC,2015,Husqvarna,Fe 350 S
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_XC_350F.jpg?itok=ineSPBIA,,12499,350,,39,Electric / Kick,Enduro,DOHC,2015,KTM,350 Xc-F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_Crosstrainer_300.jpg?itok=NZu6xDA6,,12499,293,,36,Electric,Trial,Two-stroke,2015,Beta,Crosstrainer 300
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Husqvarna_FE_501S.jpg?itok=C0lNKDDE,,12499,510,,38,Electric,Enduro,SOHC,2015,Husqvarna,Fe 501 S
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_XC_350FW.jpg?itok=bANCp6C5,,12499,350,,38,Electric / Kick,Enduro,DOHC,2015,KTM,350 Xcf-W
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_RR_480.jpg?itok=OBPt8Gmf,,12499,478,,37,Electric / Kick,Motocross,DOHC,2015,Beta,480 Rr Race Edition
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Husqvarna_TE_250.jpg?itok=Rt6AVG0j,,12499,249,,38,Electric / Kick,Enduro,Two-stroke,2015,Husqvarna,Te 250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_XC_250F.jpg?itok=6-sFDvBK,,12499,250,,39,Electric / Kick,Enduro,DOHC,2015,KTM,250 Xc-F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Kawasaki_KLX_140.jpg?itok=iaa9_3xf,,12499,144,31,,Electric,Off-Road,SOHC,2015,Kawasaki,Klx140
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Honda_CRF_110F.jpg?itok=jIXiwN9b,,12499,109,26,,Electric / Kick,Enduro,SOHC,2015,Honda,Crf110F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_SX_50MINI.jpg?itok=j4NAOQzK,,12499,49,,22,Kick,Sportminicycle,Two-stroke,2015,KTM,50 Sx Mini
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_RR_390.jpg?itok=4u2VacKq,,12499,386,,37,Electric / Kick,Enduro,DOHC,2015,Beta,390 Rr
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Honda_CRF_50F.jpg?itok=P8maA4rc,,12499,49,22,,Kick,Enduro,SOHC,2015,Honda,Crf50F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Yamaha_YZ_250F.jpg?itok=5vWyCeOs,,12499,249,38,,Kick,Motorcross,DOHC,2015,Yamaha,Yz250F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_SX_125.jpg?itok=9yf1J6JF,,12499,125,,39,Kick,Motocross,Two-stroke,2015,KTM,125 Sx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_RR_350.jpg?itok=lUel2Ubj,,12499,349,,37,Electric / Kick,Enduro,DOHC,2015,Beta,350 Rr
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Honda_CRF_125FB.jpg?itok=J9JVYeoL,,12499,125,31,,Kick,Enduro,SOHC,2015,Honda,Crf125F (Big Wheel)
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Yamaha_YZ_450F.jpg?itok=TPxxc14a,,12499,450,38,,Kick,Motorcross,DOHC,2015,Yamaha,Yz450F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_SX_150.jpg?itok=f-Z-xlre,,12499,144,,39,Kick,Motocross,Two-stroke,2015,KTM,150 Sx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Yamaha_YZ_250.jpg?itok=DlIpoVcO,,12499,249,39,,Kick,Motorcross,Two-stroke,2015,Yamaha,Yz250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_SX_250.jpg?itok=Ja45gkH4,,12499,249,,39,Kick,Motocross,Two-stroke,2015,KTM,250 Sx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Kawasaki_KLX_140L.jpg?itok=NDv2ozzp,,12499,144,32,,Electric,Off-Road,SOHC,2015,Kawasaki,Klx140L
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_RR_2502-Stroke.jpg?itok=IFEaRhdj,,12499,249,,37,Electric / Kick,Enduro,Two-stroke,2015,Beta,250 Rr 2-Stroke
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2014_Honda_CRF_125F.jpg?itok=5WbRM8X-,,12499,125,29,,Kick,Enduro,SOHC,2015,Honda,Crf125F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Yamaha_YZ_125.jpg?itok=li0Nrv3n,,12499,124,38,,Kick,Motorcross,Two-stroke,2015,Yamaha,Yz125
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_SX_50.jpg?itok=2TKorqSq,,12499,49,,27,Kick,Sportminicycle,Two-stroke,2015,KTM,50 Sx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_RR_3002-Stroke.jpg?itok=LFieIFyr,,12499,293,,37,Electric / Kick,Enduro,Two-stroke,2015,Beta,300 Rr 2-Stroke
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Yamaha_YZ_85.jpg?itok=csC7A6wF,,12499,85,34,,Kick,Motorcross,Two-stroke,2015,Yamaha,Yz85
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_SX_85.jpg?itok=rxGjxcgh,,12499,85,,34,Kick,Sportminicycle,Two-stroke,2015,KTM,85 Sx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_SX_65.jpg?itok=AJF9VKPU,,12499,65,,30,Kick,Sportminicycle,Two-stroke,2015,KTM,65 Sx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_SX_250F.jpg?itok=jOxE6Kg3,,12499,250,,39,Electric,Motocross,DOHC,2015,KTM,250 Sx-F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_SX_350F.jpg?itok=-AbsRH7r,,12499,350,,39,Electric,Motocross,DOHC,2015,KTM,350 Sx-F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Yamaha_WR_250R.jpg?itok=1Ni8kz3-,,12499,250,37,,Electric,Dual Purpose,DOHC,2015,Yamaha,Wr250R
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_SX_450F.jpg?itok=nmZaOkbO,,12499,449,,39,Electric,Motocross,SOHC,2015,KTM,450 Sx-F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Suzuki_RM_85.jpg?itok=IE3329Y5,,12499,85,34,,Kick,Motorcross,Two-stroke,2015,Suzuki,Rm85
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_EXC_500xx.jpg?itok=Y5xq2IAg,,12499,510,,38,Electric / Kick,Enduro,SOHC,2015,KTM,500 Exc
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Suzuki_RM-Z_250.jpg?itok=s2pR9vnK,,12499,249,38,,Kick,Motorcross,DOHC,2015,Suzuki,Rm-Z250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Suzuki_RM-Z_450.jpg?itok=hWohWXjJ,,12499,449,38,,Kick,Motorcross,DOHC,2015,Suzuki,Rm-Z450
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_KTM_EXC_350F.jpg?itok=ybFp0nfr,,12499,350,,38,Electric / Kick,Enduro,DOHC,2015,KTM,350 Exc-F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Suzuki_DR-Z_125L.jpg?itok=1FjrRY_w,,12499,124,32,,Kick,Motorcross,SOHC,2015,Suzuki,Dr-Z125L
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Yamaha_XT_250.jpg?itok=ZTmph9Mi,,12499,249,32,,Electric,Adventure,SOHC,2015,Yamaha,Xt250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Yamaha_TW_200.jpg?itok=UtSrMvEo,,12499,196,31,,Electric,Adventure,SOHC,2015,Yamaha,Tw200
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Suzuki_DR_200S.jpg?itok=vReSSJVd,,12499,199,33,,Electric,Enduro,SOHC,2015,Suzuki,Dr200S
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Triumph_Tiger_800XR.jpg?itok=yIPzOKaH,,12499,800,32,,Electric,Sport Touring,DOHC,2015,Triumph,Tiger 800 Xr
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BMW_F_800GS.jpg?itok=trS6ZXbP,,12499,798,35,,Electric,Enduro,DOHC,2015,BMW,F 800 Gs
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Triumph_Tiger_800XC.jpg?itok=-xTeYd5X,,12499,800,33,,Electric,Sport Touring,DOHC,2015,Triumph,Tiger 800 Xc
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BMW_F_700GS.jpg?itok=y1fb9bip,,12499,798,32,,Electric,Adventure,DOHC,2015,BMW,F 700 Gs
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Triumph_Tiger_800XRx.jpg?itok=ZxwYEcGl,,12499,800,32,,Electric,Sport Touring,DOHC,2015,Triumph,Tiger 800 Xrx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2014_BMW_R_1200GS.jpg?itok=IP6zY4N_,,12499,1170,34,,Electric,Adventure,DOHC,20151200,BMW,R 1200 Gs
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2014_BMW_R_1200GSAdventure.jpg?itok=dTdCDHV0,,12499,1170,35,,Electric,Adventure,DOHC,20151200,BMW,R 1200 Gs Adventure
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Triumph_Tiger_800XCx.jpg?itok=lHglC0hw,,12499,800,33,,Electric,Sport Touring,DOHC,2015,Triumph,Tiger 800 Xcx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BMW_S_1000XR.jpg?itok=o6CbI7c5,,,999,33,,Electric,Adventure,DOHC,20151000,BMW,S 1000 Xr
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Zero_DS_ZF94.jpg?itok=JdD_w_mY,,,12499,33,,Electric,,Electric,2015,Zero,Ds Zf9.4
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Zero_DS_ZF125.jpg?itok=FrNZzsIK,,,12499,33,,Electric,,Electric,2015,Zero,Ds Zf12.5
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Zero_FX.jpg?itok=DL7fSO6B,,,12499,35,,Electric,Street Bike,Electric,2015,Zero,Fx Zf5.7
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Zero_FX.jpg?itok=DL7fSO6B,,,12499,35,,Electric,Street Bike,Electric,2015,Zero,Fx Zf2.8
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Kawasaki_Versys_1000LT.jpg?itok=0XbJWt4C,12999,1043,33,549,,Electric,Sport,DOHC,20161000,Kawasaki,Versys 1000 Lt
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Kawasaki_KLR_650.jpg?itok=5MQaG-9T,6599,651,35,432,,Electric,Dual Purpose,DOHC,2016,Kawasaki,Klr650
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Kawasaki_Versys_650ABS.jpg?itok=zeUCuqLv,7999,649,33,476,,Electric,Sport,DOHC,2016,Kawasaki,Versys 650 Abs
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_KTM_SuperAdventure_1290.jpg?itok=xOPL2DhR,,1301,34,549,,Electric,Adventure,DOHC,20161290,KTM,1290 Super Adventure
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_KTM_690Enduro_R.jpg?itok=D5sJctfY,,690,36,,315,Electric,Enduro,SOHC,2016,KTM,690 Enduro R
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_KTM_Adventure_1190.jpg?itok=CpkRrNrY,,1195,34,518,,Electric,Adventure,DOHC,20161190,KTM,1190 Adventure
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_KTM_Freeride_250R.jpg?itok=LBYvtTJQ,7999,249,36,,202,Electric,Off-Road,SOHC,2016,KTM,Freeride 250 R
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Suzuki_DR_200S.jpg?itok=OBMxcAgR,4499,199,33,278,,Electric,Enduro,SOHC,2016,Suzuki,Dr200S
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Triumph_Scrambler_Base.jpg?itok=FDJmBZ9T,9400,865,33,506,,Electric,Standard,DOHC,2016,Triumph,Scrambler
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Triumph_Tiger800_XR.jpg?itok=i6oqt12q,11500,800,32,,414,Electric,Adventure,DOHC,2016,Triumph,Tiger 800 Xr
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Yamaha_SuperTenere_Base.jpg?itok=UBWtzFV2,15090,1199,33,575,,Electric,Adventure,DOHC,2016,Yamaha,Super Ténéré
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Yamaha_WR_450F.jpg?itok=gyELqgik,8990,449,38,271,,Electric,Off-Road,DOHC,2016,Yamaha,Wr450F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Yamaha_WR_250F.jpg?itok=jBVWxn84,7990,249,38,258,,Electric,Motorcross,DOHC,2016,Yamaha,Wr250F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Yamaha_YZ_250FX.jpg?itok=pUKeLksp,7890,249,38,249,,Electric / Kick,Motorcross,DOHC,2016,Yamaha,Yz250Fx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Yamaha_YZ_450FX.jpg?itok=xfo_PSFF,8890,449,38,262,,Electric / Kick,Motorcross,DOHC,2016,Yamaha,Yz450Fx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Husqvarna_TC_125.jpg?itok=jDN-tmXq,6899,125,38,,196,Kick,Motocross,Two-stroke,2016,Husqvarna,Tc 125
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Husqvarna_TC_85.jpg?itok=QnNq4ba_,5599,85,35,,151,Kick,Motocross,Two-stroke,2016,Husqvarna,Tc 85 17/14
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Husqvarna_TC_250.jpg?itok=J__jfip_,7499,249,39,,215,Kick,Motocross,Two-stroke,2016,Husqvarna,Tc 250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Husqvarna_FC_250.jpg?itok=qsK09v37,8499,250,38,,224,Electric,Motocross,DOHC,2016,Husqvarna,Fc 250
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Husqvarna_FC_450.jpg?itok=kkzKVQQi,9399,450,38,,226,Electric,Motocross,SOHC,2016,Husqvarna,Fc 450
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Husqvarna_FC_350.jpg?itok=fB1ufWSG,9199,350,38,,223,Electric,Motocross,DOHC,2016,Husqvarna,Fc 350
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2017/2017_Husqvarna_Enduro_701.jpg?itok=XP0WDuct,11799,693,36,,320,Electric,Off-Road,SOHC,2016,Husqvarna,701 Enduro
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Triumph_TigerExplorer_XR.jpg?itok=sboKKJMi,15900,1215,33,,538,Electric,Adventure,DOHC,2016,Triumph,Tiger Explorer Xr
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Triumph_TigerExplorer_XRT.jpg?itok=V4pDNfa0,19500,1215,33,,560,Electric,Adventure,DOHC,2016,Triumph,Tiger Explorer Xrt
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Triumph_TigerExplorer_XRx.jpg?itok=ybCEAgz_,17700,1215,33,,542,Electric,Adventure,DOHC,2016,Triumph,Tiger Explorer Xrx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Triumph_TigerExplorer_XRxLow.jpg?itok=jQU3yQ31,17700,1215,31,,538,Electric,Adventure,DOHC,2016,Triumph,Tiger Explorer Xrx Low
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Triumph_TigerExplorer_XCx.jpg?itok=W76V4yga,18400,1215,33,,558,Electric,Adventure,DOHC,2016,Triumph,Tiger Explorer Xcx
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Triumph_TigerExplorer_XCxLow.jpg?itok=inGuWuf0,18400,1215,31,,553,Electric,Adventure,DOHC,2016,Triumph,Tiger Explorer Xcx Low
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Triumph_TigerExplorer_XCA.jpg?itok=j_On4UM3,20400,1215,33,,569,Electric,Adventure,DOHC,2016,Triumph,Tiger Explorer Xca
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Aprilia_Caponord_TravelPack.jpg?itok=XQ97htLK,15499,1197,33,,502,Electric,Adventure,DOHC,20161200,Aprilia,Caponord 1200 Abs Travel Pack
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_CSCMotorcycles_RX3_Adventure.jpg?itok=SOCsb83M,3895,250,31,,385,Electric,Enduro,SOHC,2016,,
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2016/2016_Husqvarna_FE_450.jpg?itok=ks2VVOi8,,12499,450,,38,Electric,Enduro,SOHC,2016,Husqvarna,Fe 450
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Kawasaki_KX_250F.jpg?itok=gDDWzVRw,,12499,249,37,,Kick,Motorcross,DOHC,2015,Kawasaki,Kx250F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Kawasaki_KX_450F.jpg?itok=z-7Gcnpt,,12499,449,38,,Kick,Motorcross,DOHC,2015,Kawasaki,Kx450F
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_RS.jpg?itok=_GChe0X0,,12499,431,,37,Electric / Kick,Enduro,DOHC,2015,Beta,430 Rs
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Kawasaki_KX_65.jpg?itok=QJGEQ_qD,,12499,64,30,,Kick,Motorcross,Two-stroke,2015,Kawasaki,Kx65
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_RS.jpg?itok=_GChe0X0,,12499,386,,37,Electric / Kick,Enduro,DOHC,2015,Beta,390 Rs
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Honda_CRF_450R.jpg?itok=RSzd9IT3,,12499,449,38,,Kick,Motocross,OHV,2015,Honda,Crf450R
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_RS.jpg?itok=_GChe0X0,,12499,478,,37,Electric / Kick,Enduro,DOHC,2015,Beta,500 Rs
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Kawasaki_KX_100.jpg?itok=JIcmTtix,,12499,99,34,,Kick,Motorcross,Two-stroke,2015,Kawasaki,Kx100
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Honda_CRF_250R.jpg?itok=phc033ED,,12499,249,37,,Kick,Motocross,OHV,2015,Honda,Crf250R
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_BETA_RR_480.jpg?itok=OBPt8Gmf,,12499,478,,37,Electric / Kick,Enduro,DOHC,2015,Beta,480 Rr
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Kawasaki_KX_85.jpg?itok=_13h6TrV,,12499,84,33,,Kick,Motorcross,Two-stroke,2015,Kawasaki,Kx85
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Kawasaki_KLX_110.jpg?itok=OALHMwAq,,12499,112,27,,Electric / Kick,Off-Road,SOHC,2015,Kawasaki,Klx110
https://www.dirtrider.com/sites/dirtrider.com/files/styles/1000_1x_/public/buyers_guide/2015/2015_Honda_CRF_150R.jpg?itok=Nd-9iJxU,,12499,149,34,,Electric,Motocross,SOHC,2015,Honda,Crf150R Expert
